casilla_id,anno,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
DPFED-02233-3ad4859a321a4bf28825b9ce2b4f28d5,2021,'191988C0200',191988C0200104765,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1988,2,C,0,Urbana,2,139,33,1,3,3,81,49,3,0,2,0,0,0,0,0,0,0,0,0,1,2,317,513,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:27
DPFED-02234-dea3e44876e34731aa26b40d2a0356cc,2021,'191989B0100',191989B0100107298,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1989,1,B,0,Urbana,2,258,60,0,4,4,70,52,1,3,3,0,0,0,0,0,0,0,0,0,0,9,464,731,Recuento (Para recuento (SRA)),F-D,09/06/2021 20:06:42
DPFED-02235-b5667b1ebd0143d5aa86d4d88601d0cd,2021,'191989C0100',191989C0100104768,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1989,1,C,0,Urbana,2,306,43,1,2,2,62,42,2,0,1,0,0,0,0,0,0,0,0,0,0,6,467,731,Recuento (Para recuento (SRA)),F-D,09/06/2021 20:06:36
DPFED-02236-d407aa952cad49ef98f2f34b8ecceb02,2021,'191989C0200',191989C0200104769,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1989,2,C,0,Urbana,2,288,36,1,2,1,58,52,3,2,1,0,0,0,0,0,0,0,0,0,0,5,449,731,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:46
DPFED-02237-e336202c7081442ab91f532b01800f87,2021,'191989C0300',191989C0300104770,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1989,3,C,0,Urbana,2,300,40,2,3,1,48,43,2,1,2,0,0,0,0,0,0,0,0,0,0,3,445,731,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:50
DPFED-02238-bd66690d08474346a7fe96d7cbb3d048,2021,'191990B0100',191990B0100107299,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1990,1,B,0,Urbana,2,180,51,0,4,4,61,38,1,1,2,0,0,0,0,0,0,0,0,0,0,1,343,538,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:24
DPFED-02239-5e9211b7d677460aa2e9722a064b7c28,2021,'191990C0100',191990C0100104771,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1990,1,C,0,Urbana,2,184,36,0,3,3,61,47,0,2,3,0,0,0,0,0,0,0,0,0,0,1,340,538,Recuento (Para recuento (SRA)),F-D,09/06/2021 20:06:50
DPFED-02240-95b6f5d18b9d4ce1a9d1abd57b55a67e,2021,'191991B0100',191991B0100107300,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1991,1,B,0,Urbana,2,198,40,3,2,2,65,56,1,2,2,0,0,0,0,0,0,0,0,0,0,0,371,529,Recuento (Para recuento (SRA)),F-D,09/06/2021 20:06:53
DPFED-02241-8e4ddd3ddda043979f6ced4ca8d96aef,2021,'191991C0100',191991C0100104772,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1991,1,C,0,Urbana,2,159,39,0,8,3,66,55,3,3,2,0,0,0,0,0,0,0,0,0,0,3,341,529,Recuento (Para recuento (SRA)),F-D,09/06/2021 20:06:31
DPFED-02242-f38cd0aaba154a1cabefb5ce0224bdea,2021,'191992B0100',191992B0100107301,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1992,1,B,0,Urbana,2,92,26,1,3,0,57,44,2,2,2,0,0,0,0,0,0,0,0,0,0,2,231,379,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:43
DPFED-02243-91ef31bf2b9240c89fdd745de8e9d435,2021,'191992C0100',191992C0100104773,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1992,1,C,0,Urbana,2,117,30,2,3,0,44,40,0,1,3,0,0,0,0,0,0,0,0,0,0,2,242,378,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:48
DPFED-02244-240eca61442443ab879e6c1be27c5cb1,2021,'191993B0100',191993B0100107302,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1993,1,B,0,Urbana,2,170,22,2,4,6,71,37,1,1,1,0,0,0,0,0,0,0,0,0,0,2,317,502,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:55
DPFED-02245-319f8a32d04f44a7b1071aac471c0d82,2021,'191993C0100',191993C0100104732,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1993,1,C,0,Urbana,2,172,38,2,5,2,72,38,2,1,1,0,0,0,0,0,0,0,0,0,0,2,335,502,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:16
DPFED-02246-c262975a0801485697ee44634ed17856,2021,'191994B0100',191994B0100107303,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1994,1,B,0,Urbana,2,270,41,0,1,3,75,49,4,2,3,0,0,0,0,0,0,0,0,0,0,6,454,592,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:23
DPFED-02247-7694204ce64b486e991b016ecdba5c36,2021,'191994C0100',191994C0100104733,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1994,1,C,0,Urbana,2,203,46,1,5,1,65,36,3,2,3,0,0,0,0,0,0,0,0,0,0,9,374,592,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:17
DPFED-02248-53e4faa549654b4fb3735ae4a2edb472,2021,'191995B0100',191995B0100107304,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1995,1,B,0,Urbana,2,288,63,2,2,1,79,72,2,0,1,0,0,0,0,0,0,0,0,0,2,8,520,723,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:06
DPFED-02249-d2dc118b9acc4295ace006c364e0b0eb,2021,'191996B0100',191996B0100107305,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1996,1,B,0,Urbana,2,118,56,2,8,2,67,64,4,0,1,0,0,0,0,0,0,0,0,0,0,3,325,650,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:41
DPFED-02250-5cf3b810d5d34988ae9f2a386bf6819f,2021,'191996C0100',191996C0100107451,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1996,1,C,0,Urbana,2,124,52,2,7,4,68,52,2,1,0,0,0,0,0,0,0,0,0,0,0,11,323,650,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:01
DPFED-02251-e33f5b65293e4734bd5a11b7ac05a1d2,2021,'191996C0200',191996C0200107452,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1996,2,C,0,Urbana,2,116,69,2,3,0,70,50,1,1,1,0,0,0,0,0,0,0,0,0,0,2,315,649,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:33
DPFED-02252-f8a22e766b54472aa5053a78a164a6ae,2021,'191997B0100',191997B0100107306,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1997,1,B,0,Urbana,2,109,34,3,4,3,53,38,5,2,1,0,0,0,0,0,0,0,0,0,0,6,258,592,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:10
DPFED-02253-1d35786566fc42fa8a227723e52aa60b,2021,'191997C0100',191997C0100107453,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1997,1,C,0,Urbana,2,103,30,1,5,4,50,37,3,2,2,0,0,0,0,0,0,0,0,0,0,7,244,592,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:09
DPFED-02254-828c64ac1ffb49a3945f9759cd171e16,2021,'191997C0200',191997C0200107454,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1997,2,C,0,Urbana,2,106,42,0,6,4,70,58,0,0,4,0,0,0,0,0,0,0,0,0,0,6,296,591,Cotejo (Levantada en Casilla),F-D,09/06/2021 15:06:57
DPFED-02255-d9c1549791da491f8b0983fd636999ef,2021,'191998B0100',191998B0100107920,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1998,1,B,0,Urbana,2,109,35,0,5,2,55,51,2,2,1,0,0,0,0,0,0,0,0,0,0,9,271,523,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:37
DPFED-02256-c39d9762536e4a528a76d28448c7f842,2021,'191998C0100',191998C0100104734,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1998,1,C,0,Urbana,2,79,37,2,3,2,84,36,3,0,1,0,0,0,0,0,0,0,0,0,0,8,255,522,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:46
DPFED-02257-381eecca524c407896a529f786899dfe,2021,'191998C0200',191998C0200104735,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,1998,2,C,0,Urbana,2,95,36,3,9,5,49,46,0,2,3,0,0,0,0,0,0,0,0,0,0,7,255,522,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:00
DPFED-02258-3946098cc7cf41848b5c0b3e11082574,2021,'192736B0100',192736B0100106855,19,NUEVO LEÓN,4,SAN NICOLAS DE LOS GARZA,2736,1,B,0,Urbana,2,27,28,0,4,0,27,21,1,2,1,0,0,0,0,0,0,0,0,0,0,2,113,234,Recuento (Para recuento (SRA)),F-D,09/06/2021 21:06:22
DPFED-02259-b5c91c15b8e347c0b9890b907be0e905,2021,'190000P0100',190000P0100200049,19,NUEVO LEÓN,5,MONTERREY,0,1,P,0,Urbana,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Cotejo (Levantada en Casilla),-,09/06/2021 14:06:39
DPFED-02260-f97039b7c720440eb50729327aa0c51f,2021,'190975B0100',190975B0100107921,19,NUEVO LEÓN,5,MONTERREY,975,1,B,0,Urbana,2,46,115,2,9,18,64,32,4,2,0,0,0,0,0,0,2,0,1,0,1,2,298,478,Recuento (Para recuento (SRA)),F-D,09/06/2021 10:06:57
DPFED-02261-8984582f3ca4421d94e246434845b647,2021,'190975C0100',190975C0100104331,19,NUEVO LEÓN,5,MONTERREY,975,1,C,0,Urbana,2,47,110,0,2,15,48,26,2,0,3,0,0,0,0,0,0,0,1,0,0,6,260,478,Recuento (Para recuento (SRA)),F-D,09/06/2021 10:06:59
DPFED-02262-e7011e67ab34432f92f0d1075363e4b5,2021,'190976B0100',190976B0100107922,19,NUEVO LEÓN,5,MONTERREY,976,1,B,0,Urbana,2,38,143,2,3,36,31,26,3,0,2,0,0,0,0,0,0,0,0,0,0,13,297,600,Cotejo (Levantada en Casilla),F-D,09/06/2021 09:06:00
DPFED-02263-5752a8f67a324729907e069b508f655e,2021,'190976C0200',190976C0200104332,19,NUEVO LEÓN,5,MONTERREY,976,2,C,0,Urbana,2,27,125,2,5,46,37,41,0,1,0,0,0,0,0,0,2,1,0,1,0,8,296,600,Cotejo (Levantada en Casilla),F-D,09/06/2021 09:06:02
DPFED-02264-3ebbd015204e4604bee6f1c1094a6fa1,2021,'190976C0100',190976C0100105639,19,NUEVO LEÓN,5,MONTERREY,976,1,C,0,Urbana,2,29,126,3,5,42,42,30,1,0,1,0,0,0,0,0,0,0,0,0,0,9,288,600,Cotejo (Levantada en Casilla),F-D,09/06/2021 09:06:53
DPFED-02265-3880d8a693da4f859c42ad079897c823,2021,'190977B0100',190977B0100107923,19,NUEVO LEÓN,5,MONTERREY,977,1,B,0,Urbana,2,29,137,2,8,15,45,25,3,4,2,0,0,0,0,0,0,0,0,0,0,9,279,586,Recuento (Para recuento (SRA)),F-D,09/06/2021 10:06:42
DPFED-02266-d16beca19a7548ae8342be941a227f48,2021,'190977C0100',190977C0100104333,19,NUEVO LEÓN,5,MONTERREY,977,1,C,0,Urbana,2,25,136,0,10,25,50,49,2,0,2,0,0,0,0,0,2,0,0,1,0,9,311,585,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:48
DPFED-02267-6aa1ce7722644e36b93b870dd7772515,2021,'190978B0100',190978B0100107924,19,NUEVO LEÓN,5,MONTERREY,978,1,B,0,Urbana,2,35,144,1,4,15,54,64,2,2,2,0,0,0,0,0,1,0,0,0,0,11,335,652,Recuento (Para recuento (SRA)),F-D,09/06/2021 10:06:06
DPFED-02268-4d3b2b8c733d44ad9cca44409bca06ca,2021,'190978C0100',190978C0100102462,19,NUEVO LEÓN,5,MONTERREY,978,1,C,0,Urbana,2,45,119,3,5,12,59,39,3,4,2,0,0,0,0,0,0,0,0,1,0,7,299,651,Recuento (Para recuento (SRA)),F-D,09/06/2021 10:06:38
DPFED-02269-22069e441a61418eb0086902249f5e27,2021,'190979B0100',190979B0100107925,19,NUEVO LEÓN,5,MONTERREY,979,1,B,0,Urbana,2,49,110,4,9,14,67,40,2,1,1,0,0,0,0,0,0,0,0,0,2,7,306,553,Cotejo (Levantada en Casilla),F-D,09/06/2021 09:06:54
DPFED-02270-eb75b23a64e04e9dbdb9a4363e7291d2,2021,'190979C0200',190979C0200102466,19,NUEVO LEÓN,5,MONTERREY,979,2,C,0,Urbana,2,45,137,2,4,12,59,40,1,3,3,0,0,0,0,0,1,0,0,1,0,0,308,553,Recuento (Para recuento (SRA)),F-D,09/06/2021 10:06:33
DPFED-02271-66afdaad3e014fabb271ef1e3260009b,2021,'190979C0100',190979C0100103025,19,NUEVO LEÓN,5,MONTERREY,979,1,C,0,Urbana,2,42,122,3,3,12,68,38,0,2,2,0,0,0,0,0,0,1,0,1,0,8,302,553,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:30
DPFED-02272-d5b33e8f1fdc4d519848001f1f83f266,2021,'190980B0100',190980B0100107926,19,NUEVO LEÓN,5,MONTERREY,980,1,B,0,Urbana,2,55,163,1,13,26,85,39,2,2,1,0,0,0,0,0,1,0,0,1,0,14,403,721,Cotejo (Levantada en Casilla),F-D,09/06/2021 09:06:37
DPFED-02273-505f615b8a9f4137bbb21f675b18cdb2,2021,'190980C0100',190980C0100104334,19,NUEVO LEÓN,5,MONTERREY,980,1,C,0,Urbana,2,44,161,0,5,19,59,51,0,2,3,0,0,0,0,0,0,0,0,2,0,17,363,721,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:12
DPFED-02274-0d2cfe6069d34df6a349989ee8d8f783,2021,'190981B0100',190981B0100107927,19,NUEVO LEÓN,5,MONTERREY,981,1,B,0,Urbana,2,43,147,0,2,12,60,31,2,3,3,0,0,0,0,0,0,0,1,1,0,8,313,566,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:56
DPFED-02275-529699628edd4c03b6342ccdc1363ed5,2021,'190981C0100',190981C0100104161,19,NUEVO LEÓN,5,MONTERREY,981,1,C,0,Urbana,2,41,117,1,1,13,59,44,1,5,3,0,0,0,0,0,0,0,0,0,0,8,293,565,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:37
DPFED-02276-c87ed676bbaa4a4197a2a7911d159c47,2021,'190982B0100',190982B0100107928,19,NUEVO LEÓN,5,MONTERREY,982,1,B,0,Urbana,2,41,163,1,2,10,72,55,1,1,1,0,0,0,0,0,0,0,0,1,2,9,359,652,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:45
DPFED-02277-1d5b420def3a4da7bd94cd6a834f8111,2021,'190982C0100',190982C0100104335,19,NUEVO LEÓN,5,MONTERREY,982,1,C,0,Urbana,2,54,162,1,7,12,57,53,0,1,1,0,0,0,0,0,2,0,0,3,0,6,359,652,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:22
DPFED-02278-ddda9ac0d9d642e9962490bef3fc778d,2021,'190983B0100',190983B0100107929,19,NUEVO LEÓN,5,MONTERREY,983,1,B,0,Urbana,2,34,190,0,0,10,62,36,3,0,3,0,0,0,0,0,0,1,1,0,1,7,348,700,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:17
DPFED-02279-6361da71afe649259aa35f4453968961,2021,'190983C0100',190983C0100104162,19,NUEVO LEÓN,5,MONTERREY,983,1,C,0,Urbana,2,33,167,1,9,12,70,40,1,1,2,0,0,0,0,0,0,0,1,0,0,11,348,699,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:12
DPFED-02280-0d295d2d8243488b918c05643e5aef49,2021,'190984B0100',190984B0100107930,19,NUEVO LEÓN,5,MONTERREY,984,1,B,0,Urbana,2,45,132,3,3,17,66,60,1,2,5,0,0,0,0,0,0,1,1,0,0,7,343,699,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:37
DPFED-02281-03bac4451c564ac7a5379abd7a1d7b5e,2021,'190984C0100',190984C0100105640,19,NUEVO LEÓN,5,MONTERREY,984,1,C,0,Urbana,2,34,129,1,4,11,71,61,2,2,3,0,0,0,0,0,0,0,1,0,0,10,329,698,Cotejo (Levantada en Casilla),F-D,09/06/2021 10:06:32
DPFED-02282-8001d77fa97b4f03868fbd31c6411066,2021,'190987B0100',190987B0100107931,19,NUEVO LEÓN,5,MONTERREY,987,1,B,0,Urbana,2,53,125,0,8,12,66,33,4,2,0,0,0,0,0,0,2,0,0,1,0,8,314,648,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:39
DPFED-02283-a8fb6e3d8c7044cd9857ffd0cddf5e01,2021,'190987C0100',190987C0100104336,19,NUEVO LEÓN,5,MONTERREY,987,1,C,0,Urbana,2,41,130,0,1,16,67,58,3,0,6,0,0,0,0,0,1,1,0,0,0,8,332,648,Recuento (Para recuento (SRA)),F-D,09/06/2021 11:06:12
DPFED-02284-8c5592058cb14f6b86c86c3d2435fc75,2021,'191432B0100',191432B0100107932,19,NUEVO LEÓN,5,MONTERREY,1432,1,B,0,Urbana,2,17,148,1,12,5,46,36,0,1,1,0,0,0,0,0,1,1,0,0,0,16,285,589,Recuento (Para recuento (SRA)),I,09/06/2021 11:06:29
DPFED-02285-ad49b73043b848dfae4bfe9d0dc2a69a,2021,'191432C0100',191432C0100105641,19,NUEVO LEÓN,5,MONTERREY,1432,1,C,0,Urbana,2,14,146,1,6,11,30,33,0,3,2,0,0,0,0,0,1,0,0,1,0,16,264,588,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:23
DPFED-02286-bd8412551f5047929ecdb07ec0f8556e,2021,'191432C0200',191432C0200105642,19,NUEVO LEÓN,5,MONTERREY,1432,2,C,0,Urbana,2,18,142,0,4,10,40,29,2,1,4,0,0,0,0,0,0,0,0,1,0,11,262,588,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:32
DPFED-02287-cc39d789add041b49a8e8aa6043d2ac5,2021,'191433B0100',191433B0100107933,19,NUEVO LEÓN,5,MONTERREY,1433,1,B,0,Urbana,2,15,155,1,4,6,42,22,0,7,3,0,0,0,0,0,0,0,0,2,0,8,265,584,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:07
DPFED-02288-184553452f714617ba80d330ad25cbf0,2021,'191433C0100',191433C0100103972,19,NUEVO LEÓN,5,MONTERREY,1433,1,C,0,Urbana,2,16,133,0,3,16,36,32,2,1,2,0,0,0,0,0,0,0,0,0,0,7,248,583,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:24
DPFED-02289-3adb89816be94dc2b5f9da255e0737fc,2021,'191433C0200',191433C0200103973,19,NUEVO LEÓN,5,MONTERREY,1433,2,C,0,Urbana,2,17,155,1,4,9,29,32,2,0,0,0,0,0,0,0,1,1,0,3,0,22,276,583,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:24
DPFED-02290-ec7ec448e051451b963cec3c6550845d,2021,'191434B0100',191434B0100107934,19,NUEVO LEÓN,5,MONTERREY,1434,1,B,0,Urbana,2,26,171,2,3,12,37,22,1,3,0,0,0,0,0,0,1,0,1,1,0,14,294,680,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:42
DPFED-02291-7442eda0f13248b4a5b1a4af5ae41c31,2021,'191434C0200',191434C0200103975,19,NUEVO LEÓN,5,MONTERREY,1434,2,C,0,Urbana,2,22,180,0,4,13,41,22,0,1,2,0,0,0,0,0,0,0,0,1,0,11,297,679,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:42
DPFED-02292-f20ab3c6ae4f4141adc1d9b47612f490,2021,'191434C0100',191434C0100103974,19,NUEVO LEÓN,5,MONTERREY,1434,1,C,0,Urbana,2,22,143,1,3,9,44,20,2,2,2,0,0,0,0,0,3,0,0,0,0,14,265,680,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:24
DPFED-02293-588e3cdd95f74f72b0142743457a269d,2021,'191435B0100',191435B0100107935,19,NUEVO LEÓN,5,MONTERREY,1435,1,B,0,Urbana,2,30,171,0,4,6,50,21,1,0,1,0,0,0,0,0,1,1,0,1,0,9,296,606,Recuento (Para recuento (SRA)),I,09/06/2021 12:06:36
DPFED-02294-2dd7eed791e7439e957ec4889b1f6b13,2021,'191435C0100',191435C0100103976,19,NUEVO LEÓN,5,MONTERREY,1435,1,C,0,Urbana,2,19,153,1,8,18,38,26,2,3,3,0,0,0,0,0,1,0,0,0,0,0,272,606,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:42
DPFED-02295-964349ff382b41d684e11afd6fc73dbf,2021,'191435C0200',191435C0200103977,19,NUEVO LEÓN,5,MONTERREY,1435,2,C,0,Urbana,2,24,140,0,5,13,38,35,3,3,2,0,0,0,0,0,1,0,0,0,0,16,280,605,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:57
DPFED-02296-715ce39c6565416499788ca41f4e172a,2021,'191435C0300',191435C0300103978,19,NUEVO LEÓN,5,MONTERREY,1435,3,C,0,Urbana,2,28,158,0,3,8,62,26,0,3,2,0,0,0,0,0,0,0,1,1,0,12,304,605,Cotejo (Levantada en Casilla),I,09/06/2021 10:06:50
DPFED-02297-0f37d497f36e410c9866b3d4a8a7bcf3,2021,'191436B0100',191436B0100104949,19,NUEVO LEÓN,5,MONTERREY,1436,1,B,0,Urbana,2,14,164,1,1,6,55,31,3,7,3,0,0,0,0,0,2,0,0,3,0,7,297,674,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:25
DPFED-02298-6abd0bc15b4f44ef96907205cc9d3929,2021,'191436C0200',191436C0200103980,19,NUEVO LEÓN,5,MONTERREY,1436,2,C,0,Urbana,2,23,159,0,6,15,42,46,0,4,2,0,0,0,0,0,1,1,0,0,0,9,308,674,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:11
DPFED-02299-3664ed235ce146b8bdedb8ba4e2d1333,2021,'191436C0100',191436C0100103979,19,NUEVO LEÓN,5,MONTERREY,1436,1,C,0,Urbana,2,19,158,0,6,13,33,29,1,4,2,0,0,0,0,0,1,0,0,0,0,17,283,674,Recuento (Para recuento (SRA)),I,09/06/2021 22:06:49
DPFED-02300-eb957549848449409b6e134859a2810c,2021,'191437B0100',191437B0100104950,19,NUEVO LEÓN,5,MONTERREY,1437,1,B,0,Urbana,2,33,109,0,6,6,41,31,4,2,3,0,0,0,0,0,0,0,1,1,0,7,244,529,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:56
DPFED-02301-70724469ed644136b1662acd4fa89a71,2021,'191437C0100',191437C0100103981,19,NUEVO LEÓN,5,MONTERREY,1437,1,C,0,Urbana,2,14,130,0,5,12,47,53,1,1,2,0,0,0,0,0,0,0,0,1,0,10,276,528,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:32
DPFED-02302-a890d97229974210a6791787b40339b0,2021,'191437C0200',191437C0200105643,19,NUEVO LEÓN,5,MONTERREY,1437,2,C,0,Urbana,2,23,120,2,2,3,48,30,3,1,4,0,0,0,0,0,1,0,0,0,0,10,247,528,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:48
DPFED-02303-c04df03309af47acbe6cc4e061c46566,2021,'191438B0100',191438B0100104951,19,NUEVO LEÓN,5,MONTERREY,1438,1,B,0,Urbana,2,25,151,0,5,18,70,45,0,1,0,0,0,0,0,0,1,1,0,0,0,5,322,689,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:37
DPFED-02304-a097079e05a0421f87ba58c101c463de,2021,'191438C0200',191438C0200105796,19,NUEVO LEÓN,5,MONTERREY,1438,2,C,0,Urbana,2,31,156,3,3,13,70,42,3,2,3,0,0,0,0,0,3,0,0,2,0,10,341,688,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:56
DPFED-02305-13d96b8b71314a34bb7badb4e68ba5ee,2021,'191438C0100',191438C0100105644,19,NUEVO LEÓN,5,MONTERREY,1438,1,C,0,Urbana,2,30,161,1,5,6,52,42,2,1,1,0,0,0,0,0,1,0,0,0,0,12,314,688,Cotejo (Levantada en Casilla),I,09/06/2021 10:06:02
DPFED-02306-6211ea5ef72d4363a74c0c1e4f56c116,2021,'191439B0100',191439B0100104952,19,NUEVO LEÓN,5,MONTERREY,1439,1,B,0,Urbana,2,13,149,1,3,14,38,18,3,2,1,0,0,0,0,0,1,0,0,0,0,15,258,602,Recuento (Para recuento (SRA)),I,09/06/2021 22:06:54
DPFED-02307-4f3013738b5541a3abb14a2184f83624,2021,'191439C0100',191439C0100104138,19,NUEVO LEÓN,5,MONTERREY,1439,1,C,0,Urbana,2,22,172,1,5,11,43,31,2,1,1,0,0,0,0,0,0,2,1,0,0,6,298,602,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:26
DPFED-02308-9a85b5374776495e9e97ff624cb4f17e,2021,'191439C0200',191439C0200105797,19,NUEVO LEÓN,5,MONTERREY,1439,2,C,0,Urbana,2,18,156,3,6,6,28,47,2,1,3,0,0,0,0,0,1,0,0,4,0,9,284,601,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:59
DPFED-02309-dc5fb65027994ff69f03c9dc179cb4ea,2021,'191440B0100',191440B0100104953,19,NUEVO LEÓN,5,MONTERREY,1440,1,B,0,Urbana,2,29,156,2,4,19,68,39,3,1,4,0,0,0,0,0,0,0,0,1,0,11,337,709,Cotejo (Levantada en Casilla),I,09/06/2021 10:06:39
DPFED-02310-ccf2498c643d4a889c91220a57c9567b,2021,'191440C0100',191440C0100105798,19,NUEVO LEÓN,5,MONTERREY,1440,1,C,0,Urbana,2,23,154,1,4,20,54,33,2,2,4,0,0,0,0,0,0,0,0,0,0,5,302,709,Recuento (Para recuento (SRA)),I,09/06/2021 13:06:22
DPFED-02311-f9c98947c1a94ae7888bd018d4708436,2021,'191440C0200',191440C0200105799,19,NUEVO LEÓN,5,MONTERREY,1440,2,C,0,Urbana,2,21,166,3,6,19,57,39,0,2,2,0,0,0,0,0,0,0,0,0,0,9,324,709,Cotejo (Levantada en Casilla),I,09/06/2021 10:06:09
DPFED-02312-740dcac2dbcb46dbbef02a1a697a4af2,2021,'191441B0100',191441B0100104954,19,NUEVO LEÓN,5,MONTERREY,1441,1,B,0,Urbana,2,22,168,3,0,19,39,38,0,2,3,0,0,0,0,0,0,0,0,3,0,6,303,731,Cotejo (Levantada en Casilla),I,09/06/2021 10:06:14
DPFED-02313-18174fc691c949d5a49cf4150e9d560c,2021,'191441C0100',191441C0100105800,19,NUEVO LEÓN,5,MONTERREY,1441,1,C,0,Urbana,2,23,204,2,4,15,35,30,2,1,4,0,0,0,0,0,3,0,0,0,0,9,332,731,Recuento (Para recuento (SRA)),I,09/06/2021 14:06:31
